,AA,AAPL,GE,IBM,JNJ,MSFT,PEP,SPX,XOM
10/27/10 12:00 AM,24037200,14250100,50623000,6465300,11916100,64805500,7961700,4335670000,23358900
10/28/10 12:00 AM,16057400,19680400,44263400,5481600,10116000,80730300,6436100,4283460000,20464200
10/29/10 12:00 AM,39265100,15375400,38174400,8439300,9309900,114193200,5549400,3537880000,19265600
11/1/10 12:00 AM,18869800,15138900,52855400,5674600,9356000,61912100,5916600,4129180000,22372700
11/2/10 12:00 AM,17711700,15497500,50545400,4626400,8632100,54402100,4670800,3866200000,26192200
11/3/10 12:00 AM,21506200,18155300,65760400,5182100,9322100,110255300,7577100,4665480000,26545300
11/4/10 12:00 AM,28025400,22946000,87201200,6622500,11337400,93599300,9981300,5695470000,31221400
11/5/10 12:00 AM,32139400,12901900,69827400,4995800,9276500,110953700,6940900,5637460000,26531700
11/8/10 12:00 AM,22649100,10062800,47818100,4459700,8484400,71670800,5521500,3937230000,23628000
11/9/10 12:00 AM,29897300,13698000,49927700,5700600,9218500,58538600,6301300,4848040000,33938100
11/10/10 12:00 AM,24743100,13722400,49697700,5172000,10795400,52277300,7065800,4561300000,25482400
11/11/10 12:00 AM,21881000,12903000,46617600,4752200,9109500,62073100,4743500,3931120000,23788900
11/12/10 12:00 AM,27751300,28423100,48319000,4731500,12944800,64962200,4914000,4213620000,24598100
11/15/10 12:00 AM,18437800,14414500,39185900,3827700,12729400,51794600,5533000,3503370000,18779600
11/16/10 12:00 AM,32942500,23487500,73949100,6342100,15651000,65339200,8021500,5116380000,27543400
11/17/10 12:00 AM,16033800,17123200,36296500,4785900,7416900,58299700,5016700,3904780000,17471800
11/18/10 12:00 AM,28442900,17660400,50090500,4236200,9400100,59514000,6984000,4687260000,18322900
11/19/10 12:00 AM,17956300,13744400,49262500,5015900,12889800,52423200,5511800,3675390000,24116400
11/22/10 12:00 AM,17456600,14038400,65706700,3730700,11179200,53350500,4630100,3689500000,18907900
11/23/10 12:00 AM,23184400,18551700,55949000,4570300,14766500,69742500,7198400,4133070000,22672000
11/24/10 12:00 AM,14764900,14775900,42404100,4874100,9591400,56825900,5270200,3384250000,19335600
11/26/10 12:00 AM,5571900,8485200,17440100,2081300,4638800,21356500,2386800,1613820000,7324600
11/29/10 12:00 AM,21858100,15920900,56507800,5040300,12019300,56603600,5782100,3673450000,20021200
11/30/10 12:00 AM,16551900,17923500,53884800,7674800,12633500,75282100,11252100,4284700000,27524300
12/1/10 12:00 AM,21585300,16491100,68945200,6822800,15364700,74123500,9970600,4548110000,26590200
12/2/10 12:00 AM,43398800,16529900,80788100,5374000,10160400,91759200,8829800,4970800000,21274800
12/3/10 12:00 AM,25078200,12217600,50259400,3710600,9882800,52622000,5679100,3735780000,19457100
12/6/10 12:00 AM,18338200,16017200,58776400,3321800,8989000,36264200,4502700,3527370000,15985400
12/7/10 12:00 AM,32182700,13980500,96459900,4828600,9528800,57860500,5630100,6970630400,23694600
12/8/10 12:00 AM,27127500,11497700,47551200,4961400,7871900,41666800,5431600,4607590000,22654900
12/9/10 12:00 AM,13870600,10505400,39089700,4405300,12965600,47148300,6173400,4522510000,17971600
12/10/10 12:00 AM,13133400,9375400,125890700,3503800,11457300,37625800,5426900,4547310000,17699500
12/13/10 12:00 AM,16776300,15707700,67875600,4741000,13672100,47943900,9261700,4361240000,21170500
12/14/10 12:00 AM,16113200,12536000,76366600,4800800,13491200,64070500,5751600,4132350000,20625900
12/15/10 12:00 AM,16723100,14904000,70749600,4447400,11534100,69634200,4526400,4407340000,20979000
12/16/10 12:00 AM,26479300,11501100,53915300,4178600,11141100,57680200,4830000,4736820000,18513900
12/17/10 12:00 AM,21472800,13818900,65250600,10027000,15961000,87456500,7334800,4632470000,36761300
12/20/10 12:00 AM,21611700,13771800,40548600,3995000,8907000,52811000,5549500,3548140000,16045800
12/21/10 12:00 AM,21793300,9155500,41837000,3777100,7908200,38153000,7830800,3479670000,21772800
12/22/10 12:00 AM,22310700,9497200,42977200,3388800,8850100,42252300,3977600,1285590000,14606600
12/23/10 12:00 AM,29616900,7969900,30958900,2424500,7229500,24902500,3297400,2515020000,11390900
12/27/10 12:00 AM,13435100,8922000,33318000,2314700,5163700,21652800,2358500,1992470000,9757200
12/28/10 12:00 AM,13095600,6283000,47724000,2699600,6354200,23042200,3071200,2478450000,14423400
12/29/10 12:00 AM,17021500,5826400,34569300,3661100,4968700,19502500,3248600,2214380000,11797700
12/30/10 12:00 AM,14182800,5624800,28894300,3039100,5770100,20786100,3507400,1970720000,10790400
12/31/10 12:00 AM,14349100,6911000,27074100,2969800,4981400,24752000,2977400,1799770000,15273700
1/3/11 12:00 AM,41760200,15897800,52828200,4603800,14894800,53443800,6787300,4286670000,23320700
1/4/11 12:00 AM,75576400,11038600,79019500,5060100,12346300,54405600,7897100,4796420000,20028500
1/5/11 12:00 AM,48278700,9125700,51322400,4657400,11837900,58998700,10381900,4764920000,16550800
1/6/11 12:00 AM,37700800,10729600,39640100,5029200,7606000,87992900,7648900,4844100000,22525300
1/7/11 12:00 AM,36302500,11140400,57336500,4135700,11084800,73762000,4899100,4963110000,19297700
1/10/11 12:00 AM,59312600,16020000,62996500,3633400,9775000,57573600,5220500,4036450000,20766400
1/11/11 12:00 AM,72419500,15861000,46593300,4163600,7372800,50298900,4686400,4050750000,15805400
1/12/11 12:00 AM,42129000,10806800,61213300,4091500,8312700,52631100,5265100,4226940000,17363000
1/13/11 12:00 AM,69072300,10599300,44802900,3445800,9489700,67077600,7943000,4310840000,20438100
1/14/11 12:00 AM,41012600,11030000,42235700,4544200,11274700,62688400,5986100,4661590000,23478700
1/18/11 12:00 AM,34189100,67178500,70505900,9176900,13944900,53322700,6066000,5284990000,23883600
1/19/11 12:00 AM,36044500,40557600,82190100,12141000,9596700,50005900,7872400,4743710000,21844100
1/20/11 12:00 AM,40238300,27313900,67732800,7439900,11518600,58613600,7131000,4935320000,29121600
1/21/11 12:00 AM,27956900,26942900,229080200,7009000,12932200,58080300,5564400,4935320000,25084400
1/24/11 12:00 AM,41635100,20524400,98547300,7285100,11373000,52047800,4713700,3902470000,24871600
1/25/11 12:00 AM,32937300,19531000,100987100,8260800,28056700,42436600,4986100,4595380000,21626300
1/26/11 12:00 AM,29278500,18102700,67753600,5353100,20262100,74628800,6797600,4730980000,25555400
1/27/11 12:00 AM,19181000,10179500,67840600,4878300,11219500,146938600,6819700,4309190000,17003500
1/28/11 12:00 AM,28347600,21144900,102189700,6725600,15298800,141249400,10455700,5618630000,26300600
1/31/11 12:00 AM,28804600,13473100,51723400,7197200,19056200,65029000,8666100,4167160000,34514400
2/1/11 12:00 AM,55766600,15236900,68304300,5831300,14780500,62810700,7138100,5164500000,40829600
2/2/11 12:00 AM,26222700,9248400,42276300,3904000,9994200,45824000,8221000,4098260000,18176900
2/3/11 12:00 AM,25306700,14064200,41117700,4683400,10078900,60340100,6693300,4370990000,19647700
2/4/11 12:00 AM,18277700,11494300,43108100,3755200,9725500,40412200,8423900,3925950000,16558300
2/7/11 12:00 AM,26142100,17322200,45386900,4928100,8217000,68980900,8157900,3902270000,15304300
2/8/11 12:00 AM,20082100,13608600,54940300,5612600,7867600,34904200,6064800,3881530000,17463500
2/9/11 12:00 AM,25043600,17240900,61056600,4633600,8541500,52905100,6132000,3922240000,15890900
2/10/11 12:00 AM,21591900,33162500,50215400,5737800,8627500,76672400,15759300,4184610000,21050500
2/11/11 12:00 AM,21827200,13127600,40655400,5185200,9630800,83939700,9016500,4219300000,15993500
2/14/11 12:00 AM,23198600,11086300,43403200,4129800,8130800,56766200,9108700,3567040000,33108300
2/15/11 12:00 AM,20001400,10149100,39619000,3768700,8572800,44116500,9487900,3926860000,25684600
2/16/11 12:00 AM,19883200,17184200,39009500,3216000,9426400,70817900,8043300,1966450000,16673500
2/17/11 12:00 AM,16929400,18949400,36657900,3230500,7133700,57207300,10851000,1966450000,17853500
2/18/11 12:00 AM,22866300,29144900,45484200,4245000,12393000,68667800,14023700,1966450000,22839500
2/22/11 12:00 AM,46204900,31162700,72520300,5209300,11050500,60889000,9637500,1322780000,32580400
2/23/11 12:00 AM,39447900,23994800,84940300,5998100,12100300,60234100,9527000,1330340000,38624600
2/24/11 12:00 AM,28433600,17853600,65330200,5707500,11766700,64494200,9120900,1222900000,28577100
2/25/11 12:00 AM,18893600,13572100,45687200,4518400,11863700,53006300,6523300,3836030000,22230300
2/28/11 12:00 AM,21709500,14395500,42652700,4773000,20031000,51379900,8022500,1252850000,24507000
3/1/11 12:00 AM,29810500,16290600,61993100,4382800,14035300,60055000,8086400,1180420000,23001800
3/2/11 12:00 AM,20179100,21521100,49105000,3413000,10264600,48658200,7061400,1025000000,17423600
3/3/11 12:00 AM,19138300,17885300,46217400,4057800,7802700,68271500,8445800,4340470000,17153500
3/4/11 12:00 AM,18603800,16188100,61144400,4910700,11432700,70437200,7662000,4223740000,20028600
3/7/11 12:00 AM,21351400,19504400,66376800,5312000,9584000,64980400,7018900,3964730000,18062700
3/8/11 12:00 AM,19618800,12725600,50341600,5384800,8881800,50549800,7520000,4531420000,17658200
3/9/11 12:00 AM,20260600,16189500,49719800,9086600,10082600,39789100,7746100,3709520000,13306600
3/10/11 12:00 AM,30206400,18126400,80762600,7041400,14852300,66549500,8663100,4723020000,25996300
3/11/11 12:00 AM,22816100,16824300,56137100,4271000,10426600,49905800,6875600,3740400000,17607100
3/14/11 12:00 AM,17818400,15569900,91174400,4300500,11775000,54473400,5896600,4050370000,16383200
3/15/11 12:00 AM,30359500,25752900,133519100,6475800,16016800,76067300,8730100,5201400000,23191300
3/16/11 12:00 AM,32633200,41500400,132048700,12195300,16995600,100725400,8406300,5833000000,33396500
3/17/11 12:00 AM,24418300,23550800,83550600,7376400,12456000,62497000,6753400,4134950000,21941300
3/18/11 12:00 AM,25046800,26900500,79966100,11450000,14371900,85486700,8427000,4685500000,28895900
3/21/11 12:00 AM,18669600,14621500,53008400,5784000,10692700,46878100,6524500,4223730000,18207000
3/22/11 12:00 AM,13463500,11640100,46497100,4311400,10151800,30895600,5038200,3576550000,16209700
3/23/11 12:00 AM,26586200,13321300,44283900,4782500,9899800,43969000,3908000,3842350000,15390600
3/24/11 12:00 AM,21270000,14454000,43792700,5145800,8655800,38696700,4146500,4223740000,17009000
3/25/11 12:00 AM,15513600,16032500,40071500,5348100,8077400,57029800,5048600,4223740000,16497300
3/28/11 12:00 AM,19396500,11048400,35446300,3972800,8382500,48973200,4971000,3215170000,14608200
3/29/11 12:00 AM,18998200,12603600,36038700,3456700,9280300,40763500,5163800,3482580000,16277400
3/30/11 12:00 AM,23587600,11764500,46951900,3394100,10736400,41999300,5794900,3809570000,15770400
3/31/11 12:00 AM,16381600,9786400,40940200,3860800,9680200,63233700,7403500,3566270000,15317800
4/1/11 12:00 AM,24886200,14952200,48400000,4381900,9908000,63114200,6350000,4223740000,15531500
4/4/11 12:00 AM,13600100,16431600,45418200,3225100,9415100,35433700,4210300,4223740000,13096100
4/5/11 12:00 AM,30590800,17240400,41601500,3612000,10600000,73694500,5762300,3852280000,17122600
4/6/11 12:00 AM,26488700,14376400,50881300,3774800,10011200,65581400,3815300,4223740000,13339700
4/7/11 12:00 AM,29136800,13337400,52143500,3666700,9232900,46134700,6105100,4005600000,16006700
4/8/11 12:00 AM,29314200,13483400,48510400,3324100,7853200,39887600,4076700,3582810000,15943200
4/11/11 12:00 AM,43677600,14248100,29291200,4139000,9845800,34286300,4385100,3478970000,13026500
4/12/11 12:00 AM,81303500,15201400,48751300,3860600,9208000,36920400,7492900,4275490000,20728800
4/13/11 12:00 AM,40303000,12365000,40049000,4181900,10509000,38144700,4203200,3850860000,14489400
4/14/11 12:00 AM,29931500,10778600,43989000,4699100,10436200,55239900,4207700,3872630000,15717500
4/15/11 12:00 AM,17778800,16200200,50138700,5287400,18608500,65080400,5398300,4223740000,17022500
4/18/11 12:00 AM,35244200,21782100,63596100,6160700,20034800,58045100,5668400,4223740000,15107300
4/19/11 12:00 AM,23767300,14977800,63496100,6547100,26083100,38892400,4973900,3886300000,12770800
4/20/11 12:00 AM,26179800,25023800,55587400,10891800,26732100,61608600,4292200,4236280000,15447600
4/21/11 12:00 AM,23788900,26921800,121690100,6158400,11688100,46892300,3876100,3587240000,12797200
4/25/11 12:00 AM,15576300,9519500,55752100,3583800,7226900,33525100,4197500,2142130000,9852800
4/26/11 12:00 AM,18292000,12065100,52508200,7300000,14500000,69200000,6600000,3908060000,17908800
4/27/11 12:00 AM,18425800,12696100,88328000,5299700,23777500,52689000,5939200,4051570000,17755800
4/28/11 12:00 AM,17830500,12891400,42110500,5087700,13091400,80200000,12755900,4036820000,18705300
4/29/11 12:00 AM,20700000,35900000,41487900,5587700,12100000,319317900,8034200,3479070000,17352300
5/2/11 12:00 AM,27383100,15779900,36122600,5396200,15456200,89825600,6235200,3846250000,18651200
5/3/11 12:00 AM,75036900,11191000,40067700,5007700,13105500,71892900,6107500,4223740000,18417100
5/4/11 12:00 AM,52904600,13956600,57890700,6890300,13408900,73292300,8129500,4223740000,22867000
5/5/11 12:00 AM,42507700,11998900,57273500,7332000,14925200,55600000,7642700,3846250000,27491200
5/6/11 12:00 AM,27168700,10004800,43648000,4839400,11904600,55993000,6792600,4223740000,26314700
5/9/11 12:00 AM,20520500,7312400,38193600,3594800,9003100,38696400,5763100,4265250000,18254600
5/10/11 12:00 AM,17817000,10191300,38180800,4934800,9693100,120798700,6118300,4223740000,17695700
5/11/11 12:00 AM,26983800,11952700,38489000,4663200,19986100,78600000,6167300,3846250000,24192000
5/12/11 12:00 AM,21910400,11400000,38329400,5138500,15622200,77400000,6333900,3777210000,21853600
5/13/11 12:00 AM,24360000,11647000,42200000,5167400,11700900,66812300,7501700,3426660000,17628500
5/16/11 12:00 AM,17865800,16063400,45796700,4662200,11513200,91350900,5928900,3846250000,16435100
5/17/11 12:00 AM,38049600,16154800,47528800,8773200,10784100,82882100,6453900,4053970000,18067800
5/18/11 12:00 AM,17585400,11931800,46121100,4154300,9028400,53931100,5556400,3922030000,17957000
5/19/11 12:00 AM,19879600,9308100,42815300,3538300,9685100,37783600,5163600,3626110000,15229100
5/20/11 12:00 AM,24802800,12070300,45530600,4869900,12367000,45451500,5916600,4066020000,19003400
5/23/11 12:00 AM,23128400,13651700,39020600,5144000,12020200,52692500,5546300,3255580000,16288500
5/24/11 12:00 AM,20715500,11497400,45704600,4643600,11017700,47691800,5267600,3846250000,15687300
5/25/11 12:00 AM,15432800,10500200,43028200,3882100,14767100,34904200,5954400,4109670000,19347200
5/26/11 12:00 AM,17943400,7948600,41607600,5771300,12044100,78016600,5896200,3259470000,16873700
5/27/11 12:00 AM,11483800,7271400,30223600,3277600,16385700,50251000,4358200,3124560000,11949100
5/31/11 12:00 AM,18611000,14892600,53175000,9123400,16473800,60196300,6547100,4696240000,23630700
6/1/11 12:00 AM,21046600,19786900,65012000,5134600,11003400,74033500,7748200,4241090000,19550200
6/2/11 12:00 AM,19689100,12099400,40259000,3854100,9582900,51487800,6139800,3762170000,18152600
6/3/11 12:00 AM,17799500,11187500,49105600,5230500,10364900,60697700,5721400,3505030000,17281200
6/6/11 12:00 AM,16488400,16485800,60470300,3619700,8397400,54778700,4933900,3555980000,15954300
6/7/11 12:00 AM,21477700,18920900,52893600,4187000,10426800,41112600,7363600,3846250000,16188100
6/8/11 12:00 AM,21042400,11918700,52213200,3850800,10020300,42205000,5477100,3970810000,23567300
6/9/11 12:00 AM,16703100,9824600,39389600,4299800,14054500,42878700,6047000,3332510000,17665100
6/10/11 12:00 AM,19188300,15498400,55838300,4683300,9312900,49327200,6987200,3846250000,18965900
6/13/11 12:00 AM,19396500,11766900,42454200,5099600,8146200,47574100,4796400,4132520000,17854500
6/14/11 12:00 AM,17340800,11938400,49358900,7050000,11389100,42894500,4832000,3500280000,16443400
6/15/11 12:00 AM,26207300,14257000,58463500,5225600,12623500,49410200,7750700,4070500000,21713900
6/16/11 12:00 AM,24225500,18220500,55083800,4861100,11683900,57184100,6250500,3846250000,19037500
6/17/11 12:00 AM,24072000,21965000,56448100,7149700,14336400,83320400,7575900,4916460000,25441200
6/20/11 12:00 AM,12150500,22867200,38897300,3956100,9309200,54338400,5061200,3464660000,15836400
6/21/11 12:00 AM,18323200,17610000,58789300,5387300,9811500,49708700,5653900,4056150000,17897300
6/22/11 12:00 AM,16108300,13933100,48077400,3960500,7988100,44287300,5429900,3718420000,18599700
6/23/11 12:00 AM,27073700,19964300,69354500,5271500,16234800,59470400,8321100,4983450000,30032800
6/24/11 12:00 AM,25744500,15707400,80824300,4402600,13186200,101387200,14860400,3665340000,36292700
6/27/11 12:00 AM,13410700,12136200,46444800,4446700,7199500,92044200,7453200,3479070000,20606900
6/28/11 12:00 AM,15065000,10496800,38698400,4850000,7724600,81032100,5162800,3681500000,18421500
6/29/11 12:00 AM,17483000,12590900,38788100,3817100,9227000,66051000,5512200,4347540000,18899900
6/30/11 12:00 AM,22213100,11534100,45061800,5105200,9747200,52535400,5280400,4200500000,19942100
7/1/11 12:00 AM,18556500,15732300,55868500,5181700,9216500,52906200,6466900,3796930000,18050100
7/5/11 12:00 AM,19506800,12680500,41903800,4586500,9773600,37805300,7317900,3722320000,18859600
7/6/11 12:00 AM,18895000,15868100,31582100,5885900,7100400,48744200,5989600,3564190000,15042600
7/7/11 12:00 AM,26147000,14260500,44970100,5905600,8415200,51946500,5695000,4069530000,18379200
7/8/11 12:00 AM,19397800,17486900,54652200,4399900,7866100,58332500,6016400,3594360000,18336500
7/11/11 12:00 AM,43057700,15809800,46550900,4766500,8918900,43999800,5248800,3879130000,20717000
